url,iframe_num,eval_num,location_num,setTimeout_num,setInterval_num,scriptObjectsrc_num,scriptObjectsetAttribute_num,scriptObjectinnerHTML_num,windowopen_num
http://www.23us.cc,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.colabug.com,0,0,1,0,0,0,0,0,1
http://www.21hifi.com,2,0,1,0,0,0,0,0,0
http://www.cbooo.cn,0,0,3,0,0,0,0,0,3
http://www.hrssgz.gov.cn,0,0,0,0,0,0,0,0,0
http://www.ccutu.com,0,0,0,0,2,0,0,0,0
http://www.qiaobutang.com,0,0,1,0,0,0,0,0,0
http://www.thinkpad.com,0,0,8,2,0,0,0,0,8
http://www.zhixue.com,0,0,5,0,0,0,0,0,3
http://www.sandai.net,3,0,2,0,0,0,0,0,2
http://www.zhimg.com,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://www.dede58.com,0,0,3,0,0,0,0,0,3
http://www.jitatang.com,0,0,1,0,0,0,0,0,0
http://www.gz.gov.cn,2,0,1,0,0,0,0,0,1
http://www.yiqifa.com,0,0,0,0,0,0,0,0,0
http://www.xin.com,0,0,3,0,0,0,0,0,0
